Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
250,0.855999,,2.0,None,GUDB_04,GUDB_maths,christov2004
250,0.934975,,2.0,None,GUDB_04,GUDB_walking,christov2004
250,1.298985,,2.0,None,GUDB_04,GUDB_hand_bike,christov2004
250,0.929024,,2.0,None,GUDB_04,GUDB_jogging,christov2004
250,0.891998,,2.0,None,GUDB_05,GUDB_sitting,christov2004
250,0.961003,,2.0,None,GUDB_05,GUDB_maths,christov2004
250,0.983989,,2.0,None,GUDB_05,GUDB_walking,christov2004
250,0.954001,,2.0,None,GUDB_05,GUDB_hand_bike,christov2004
250,1.023964,,2.0,None,GUDB_05,GUDB_jogging,christov2004
250,0.95503,,2.0,None,GUDB_06,GUDB_sitting,christov2004
250,0.90104,,2.0,None,GUDB_06,GUDB_maths,christov2004
250,0.872995,,2.0,None,GUDB_06,GUDB_walking,christov2004
250,0.908993,,2.0,None,GUDB_06,GUDB_hand_bike,christov2004
250,0.801029,,2.0,None,GUDB_06,GUDB_jogging,christov2004
250,0.810993,,2.0,None,GUDB_07,GUDB_sitting,christov2004
250,0.868042,,2.0,None,GUDB_07,GUDB_maths,christov2004
250,0.846001,,2.0,None,GUDB_07,GUDB_walking,christov2004
250,0.813042,,2.0,None,GUDB_07,GUDB_hand_bike,christov2004
250,0.804998,,2.0,None,GUDB_07,GUDB_jogging,christov2004
250,1.080001,,2.0,None,GUDB_08,GUDB_sitting,christov2004
250,0.854039,,2.0,None,GUDB_08,GUDB_maths,christov2004
250,0.842965,,2.0,None,GUDB_08,GUDB_walking,christov2004
250,0.902004,,2.0,None,GUDB_08,GUDB_hand_bike,christov2004
250,0.783971,,2.0,None,GUDB_08,GUDB_jogging,christov2004
250,0.831037,,2.0,None,GUDB_09,GUDB_sitting,christov2004
250,0.781957,,2.0,None,GUDB_09,GUDB_maths,christov2004
250,0.828966,,2.0,None,GUDB_09,GUDB_walking,christov2004
250,0.878001,,2.0,None,GUDB_09,GUDB_hand_bike,christov2004
250,0.810999,,2.0,None,GUDB_09,GUDB_jogging,christov2004
250,0.833,,2.0,None,GUDB_10,GUDB_sitting,christov2004
250,0.951003,,2.0,None,GUDB_10,GUDB_maths,christov2004
250,0.936998,,2.0,None,GUDB_10,GUDB_walking,christov2004
250,0.891,,2.0,None,GUDB_10,GUDB_hand_bike,christov2004
250,0.848969,,2.0,None,GUDB_10,GUDB_jogging,christov2004
250,0.775,,2.0,None,GUDB_11,GUDB_sitting,christov2004
250,0.747,,2.0,None,GUDB_11,GUDB_maths,christov2004
250,0.759962,,2.0,None,GUDB_11,GUDB_walking,christov2004
250,0.76,,2.0,None,GUDB_11,GUDB_hand_bike,christov2004
250,0.751999,,2.0,None,GUDB_11,GUDB_jogging,christov2004
250,0.85396,,2.0,None,GUDB_12,GUDB_sitting,christov2004
250,0.828006,,2.0,None,GUDB_12,GUDB_maths,christov2004
250,0.937973,,2.0,None,GUDB_12,GUDB_walking,christov2004
250,0.804973,,2.0,None,GUDB_12,GUDB_hand_bike,christov2004
250,0.779999,,2.0,None,GUDB_12,GUDB_jogging,christov2004
250,0.815,,2.0,None,GUDB_13,GUDB_sitting,christov2004
250,0.813996,,2.0,None,GUDB_13,GUDB_maths,christov2004
250,0.815,,2.0,None,GUDB_13,GUDB_walking,christov2004
250,0.854,,2.0,None,GUDB_13,GUDB_hand_bike,christov2004
250,0.928999,,2.0,None,GUDB_13,GUDB_jogging,christov2004
250,0.769002,,2.0,None,GUDB_14,GUDB_sitting,christov2004
250,0.849001,,2.0,None,GUDB_14,GUDB_maths,christov2004
250,0.780002,,2.0,None,GUDB_14,GUDB_walking,christov2004
250,0.777966,,2.0,None,GUDB_14,GUDB_hand_bike,christov2004
250,0.81904,,2.0,None,GUDB_15,GUDB_sitting,christov2004
250,0.923998,,2.0,None,GUDB_15,GUDB_maths,christov2004
250,0.866997,,2.0,None,GUDB_15,GUDB_walking,christov2004
250,0.817001,,2.0,None,GUDB_15,GUDB_hand_bike,christov2004
250,0.693,,2.0,None,GUDB_15,GUDB_jogging,christov2004
250,0.760001,,2.0,None,GUDB_16,GUDB_sitting,christov2004
250,0.762994,,2.0,None,GUDB_16,GUDB_maths,christov2004
250,0.755,,2.0,None,GUDB_16,GUDB_walking,christov2004
250,0.765034,,2.0,None,GUDB_16,GUDB_hand_bike,christov2004
250,0.744048,,2.0,None,GUDB_16,GUDB_jogging,christov2004
250,0.782,,2.0,None,GUDB_17,GUDB_sitting,christov2004
250,0.761001,,2.0,None,GUDB_17,GUDB_maths,christov2004
250,0.754966,,2.0,None,GUDB_17,GUDB_walking,christov2004
250,0.786965,,2.0,None,GUDB_17,GUDB_hand_bike,christov2004
250,0.859612,,2.0,None,GUDB_17,GUDB_jogging,christov2004
250,0.848994,,2.0,None,GUDB_18,GUDB_sitting,christov2004
250,0.867043,,2.0,None,GUDB_18,GUDB_maths,christov2004
250,0.758988,,2.0,None,GUDB_18,GUDB_walking,christov2004
250,0.768986,,2.0,None,GUDB_18,GUDB_hand_bike,christov2004
250,0.907037,,2.0,None,GUDB_18,GUDB_jogging,christov2004
250,0.839011,,2.0,None,GUDB_19,GUDB_sitting,christov2004
250,0.886986,,2.0,None,GUDB_19,GUDB_maths,christov2004
250,0.958988,,2.0,None,GUDB_19,GUDB_walking,christov2004
250,0.822036,,2.0,None,GUDB_19,GUDB_hand_bike,christov2004
250,0.924999,,2.0,None,GUDB_19,GUDB_jogging,christov2004
250,1.028064,,2.0,None,GUDB_20,GUDB_sitting,christov2004
250,0.956029,,2.0,None,GUDB_20,GUDB_maths,christov2004
250,0.872003,,2.0,None,GUDB_20,GUDB_walking,christov2004
250,0.838033,,2.0,None,GUDB_20,GUDB_hand_bike,christov2004
250,0.841997,,2.0,None,GUDB_20,GUDB_jogging,christov2004
250,0.915003,,2.0,None,GUDB_21,GUDB_sitting,christov2004
250,0.882959,,2.0,None,GUDB_21,GUDB_maths,christov2004
250,0.802,,2.0,None,GUDB_21,GUDB_walking,christov2004
250,0.936004,,2.0,None,GUDB_21,GUDB_hand_bike,christov2004
250,0.844999,,2.0,None,GUDB_21,GUDB_jogging,christov2004
250,0.822982,,2.0,None,GUDB_22,GUDB_sitting,christov2004
250,0.913001,,2.0,None,GUDB_22,GUDB_maths,christov2004
250,0.846003,,2.0,None,GUDB_22,GUDB_walking,christov2004
250,0.87996,,2.0,None,GUDB_22,GUDB_hand_bike,christov2004
250,0.770004,,2.0,None,GUDB_22,GUDB_jogging,christov2004
250,0.817963,,2.0,None,GUDB_23,GUDB_sitting,christov2004
250,0.808027,,2.0,None,GUDB_23,GUDB_maths,christov2004
250,0.810031,,2.0,None,GUDB_23,GUDB_walking,christov2004
250,0.824011,,2.0,None,GUDB_23,GUDB_hand_bike,christov2004
250,0.751,,2.0,None,GUDB_23,GUDB_jogging,christov2004
250,0.945998,,2.0,None,GUDB_24,GUDB_sitting,christov2004
250,0.999029,,2.0,None,GUDB_24,GUDB_maths,christov2004
250,0.96697,,2.0,None,GUDB_24,GUDB_walking,christov2004
250,0.872998,,2.0,None,GUDB_24,GUDB_hand_bike,christov2004
250,0.766038,,2.0,None,GUDB_24,GUDB_jogging,christov2004
360,21.866003,0.0020294483586083918,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,christov2004
360,14.805,0.7327496576551926,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,christov2004
360,19.119097,0.003327240957090708,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,christov2004
360,21.500083,0.0014441108724657626,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,christov2004
360,15.412086,0.5946218220336762,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,christov2004
360,20.149587,0.011857156233119535,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,christov2004
360,16.180411,0.4458556468394361,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,christov2004
360,18.84396,0.22123300562475706,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,christov2004
360,14.625,0.7966394655915412,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,christov2004
360,5.198034,0.8352984802008296,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,christov2004
360,21.710122,0.004490655957996573,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,christov2004
360,6.598999,0.003473079444044982,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,christov2004
360,21.651035,0.01155488710310807,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,christov2004
360,6.325215,0.01100323856334841,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,christov2004
360,18.669034,0.001403266660958621,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,christov2004
360,6.417004,0.0012958018431946103,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,christov2004
360,20.064114,0.0017026810563082891,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,christov2004
360,7.498003,0.0023721238434132627,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,christov2004
360,20.231575,0.2578629650786003,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,christov2004
360,6.711527,0.7084475181627341,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,christov2004
360,22.670083,0.0013687563793688844,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,christov2004
360,6.548001,0.001989416972054575,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,christov2004
360,17.729471,0.1410969856758597,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,christov2004
360,6.233543,0.00315926817750503,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,christov2004
360,20.039039,0.0034966732957508284,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,christov2004
360,6.323045,0.004078413110572612,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,christov2004
360,14.294607,0.5792293985042687,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,christov2004
360,18.546787,0.004018486070227725,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,christov2004
360,19.348371,0.0021603280811912616,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,christov2004
360,6.322937,0.0021355413600543153,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,christov2004
360,17.672576,0.001574768150567255,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,christov2004
360,6.644508,0.002086913035642763,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,christov2004
360,15.93129,0.9915390132537296,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,christov2004
360,4.746044,0.9878924901790156,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,christov2004
360,18.561001,0.004561443941972741,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,christov2004
360,5.836966,0.003098987782573956,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,christov2004
360,18.569995,0.006473591024967207,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,christov2004
360,19.343001,0.039849199402202905,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,christov2004
360,16.747034,0.006630750047158722,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,christov2004
360,14.749603,0.35450333718750554,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,christov2004
360,20.473608,0.003586575190381497,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,christov2004
360,18.033052,3.7018528312133676,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,christov2004
360,15.53352,0.3653120090836546,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,christov2004
360,19.873002,0.0020535019229860505,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,christov2004
360,30.699012,0.47458018840826105,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,christov2004
360,20.535999,0.001150775688675839,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,christov2004
360,18.920985,0.00628547507017293,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,christov2004
360,15.996984,0.6004179275708684,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,christov2004
360,18.25451,0.004210187471803949,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,christov2004
360,18.797515,0.008129009053948229,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,christov2004
360,19.910194,0.007672059793279172,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,christov2004
360,19.94752,0.0015252642065839179,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,christov2004
360,6.781001,0.0012933236511551809,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,christov2004
360,20.695141,0.007741052844172892,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,christov2004
360,6.892,0.008887007212662609,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,christov2004
360,16.28203,0.5628851021238703,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,christov2004
360,5.194956,0.6122503857867432,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,christov2004
360,20.495514,0.007563864209665423,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,christov2004
360,6.48997,0.004310171894821917,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,christov2004
360,18.51711,0.2610493422398167,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,christov2004
360,5.449001,0.40863294768344416,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,christov2004
360,16.637513,0.49216014552178683,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,christov2004
360,6.351,0.33616173548755895,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,christov2004
360,20.331002,0.0015337485876197668,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,christov2004
360,6.490985,0.0022921398492953696,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,christov2004
360,20.05201,0.008019718671780751,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,christov2004
360,6.012959,0.009624442967161962,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,christov2004
360,15.792002,0.38780246687125774,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,christov2004
360,5.174003,0.3847511806648408,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,christov2004
360,19.114,0.002145287648681955,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,christov2004
360,7.72706,0.0011704787026536644,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,christov2004
128,28.472546,0.06422430128852952,120.0,None,MIT-Normal_00,MIT-Normal,christov2004
128,28.844959,0.0962685051080891,120.0,None,MIT-Normal_01,MIT-Normal,christov2004
128,28.241,0.03376601798932342,120.0,None,MIT-Normal_02,MIT-Normal,christov2004
128,26.527513,0.05331570962176857,120.0,None,MIT-Normal_03,MIT-Normal,christov2004
128,26.164595,0.025474364331593828,120.0,None,MIT-Normal_04,MIT-Normal,christov2004
128,28.626709,0.08183438683460424,120.0,None,MIT-Normal_05,MIT-Normal,christov2004
128,26.822068,0.43877203394470554,120.0,None,MIT-Normal_06,MIT-Normal,christov2004
128,28.125999,0.0666371571452433,120.0,None,MIT-Normal_07,MIT-Normal,christov2004
128,25.516962,0.09829955291509165,120.0,None,MIT-Normal_08,MIT-Normal,christov2004
128,26.473994,0.10015256482772385,120.0,None,MIT-Normal_09,MIT-Normal,christov2004
128,27.056967,0.039274182681359085,120.0,None,MIT-Normal_10,MIT-Normal,christov2004
128,28.959272,0.03474586193442755,120.0,None,MIT-Normal_11,MIT-Normal,christov2004
128,31.107104,0.117200079634013,120.0,None,MIT-Normal_12,MIT-Normal,christov2004
128,30.610583,0.0723415084244103,120.0,None,MIT-Normal_13,MIT-Normal,christov2004
128,29.538608,0.043113802709302394,120.0,None,MIT-Normal_14,MIT-Normal,christov2004
128,30.320213,0.06252711532172571,120.0,None,MIT-Normal_15,MIT-Normal,christov2004
128,26.411988,0.043437115624220625,120.0,None,MIT-Normal_16,MIT-Normal,christov2004
128,26.150015,0.03095064423786888,120.0,None,MIT-Normal_17,MIT-Normal,christov2004
500,0.116961,0.17112760766904545,0.16666666666666666,None,LUDB_01,LUDB,christov2004
500,0.114026,0.22786467480705827,0.16666666666666666,None,LUDB_02,LUDB,christov2004
500,0.119,0.012431206973555755,0.16666666666666666,None,LUDB_03,LUDB,christov2004
500,0.103035,0.4005858628105333,0.16666666666666666,None,LUDB_04,LUDB,christov2004
500,0.139961,0.026365012561336006,0.16666666666666666,None,LUDB_05,LUDB,christov2004
500,0.139,0.011984032369188196,0.16666666666666666,None,LUDB_06,LUDB,christov2004
500,0.13,0.04990934209452438,0.16666666666666666,None,LUDB_07,LUDB,christov2004
500,0.145998,0.15290125370444393,0.16666666666666666,None,LUDB_08,LUDB,christov2004
500,0.120998,0.04443641489999549,0.16666666666666666,None,LUDB_09,LUDB,christov2004
500,0.117993,0.06020984630865683,0.16666666666666666,None,LUDB_10,LUDB,christov2004
500,0.124,0.05913317956426896,0.16666666666666666,None,LUDB_11,LUDB,christov2004
500,0.119,0.11736868227856945,0.16666666666666666,None,LUDB_12,LUDB,christov2004
500,0.125,0.06800714382210447,0.16666666666666666,None,LUDB_13,LUDB,christov2004
500,0.123999,0.005045367171251945,0.16666666666666666,None,LUDB_14,LUDB,christov2004
500,0.113995,0.014397503867419916,0.16666666666666666,None,LUDB_15,LUDB,christov2004
500,0.123,0.04121617803194753,0.16666666666666666,None,LUDB_16,LUDB,christov2004
500,0.135008,0.012963923066682953,0.16666666666666666,None,LUDB_17,LUDB,christov2004
500,0.130988,0.044003075151236894,0.16666666666666666,None,LUDB_18,LUDB,christov2004
500,0.113989,0.05638327760683836,0.16666666666666666,None,LUDB_19,LUDB,christov2004
500,0.137001,0.0698023612109847,0.16666666666666666,None,LUDB_20,LUDB,christov2004
500,0.118999,0.004191486689642903,0.16666666666666666,None,LUDB_21,LUDB,christov2004
500,0.127994,0.015251015657887402,0.16666666666666666,None,LUDB_22,LUDB,christov2004
500,0.120998,0.027941504274119892,0.16666666666666666,None,LUDB_23,LUDB,christov2004
500,0.127003,0.5876268145232464,0.16666666666666666,None,LUDB_24,LUDB,christov2004
500,0.114998,0.09397963678697953,0.16666666666666666,None,LUDB_25,LUDB,christov2004
500,0.131958,0.0557110654122143,0.16666666666666666,None,LUDB_26,LUDB,christov2004
500,0.178962,0.01583782910424856,0.16666666666666666,None,LUDB_27,LUDB,christov2004
500,0.136,0.060345874955934777,0.16666666666666666,None,LUDB_28,LUDB,christov2004
500,0.128963,0.0017522071736399733,0.16666666666666666,None,LUDB_29,LUDB,christov2004
500,0.123,0.5024675646680207,0.16666666666666666,None,LUDB_30,LUDB,christov2004
500,0.123994,0.010251795586247617,0.16666666666666666,None,LUDB_31,LUDB,christov2004
500,0.135,0.016560923719622152,0.16666666666666666,None,LUDB_32,LUDB,christov2004
500,0.131983,0.05862050020443493,0.16666666666666666,None,LUDB_33,LUDB,christov2004
500,0.160998,0.06637757057322835,0.16666666666666666,None,LUDB_34,LUDB,christov2004
500,0.212002,0.009212972198184797,0.16666666666666666,None,LUDB_35,LUDB,christov2004
500,0.151999,0.054724737119337986,0.16666666666666666,None,LUDB_36,LUDB,christov2004
500,0.110001,0.2611100031622994,0.16666666666666666,None,LUDB_37,LUDB,christov2004
500,0.140002,0.017258768512563968,0.16666666666666666,None,LUDB_38,LUDB,christov2004
500,0.127,0.09782239490478896,0.16666666666666666,None,LUDB_39,LUDB,christov2004
500,0.120998,0.007415004631538557,0.16666666666666666,None,LUDB_40,LUDB,christov2004
500,0.117028,0.8585029142412686,0.16666666666666666,None,LUDB_41,LUDB,christov2004
500,0.552998,0.5114098406737277,0.16666666666666666,None,LUDB_42,LUDB,christov2004
500,0.356003,0.012984035292753817,0.16666666666666666,None,LUDB_43,LUDB,christov2004
500,0.253039,0.15217333726114116,0.16666666666666666,None,LUDB_44,LUDB,christov2004
500,0.223001,0.6625881156324239,0.16666666666666666,None,LUDB_45,LUDB,christov2004
500,0.360002,0.015269506197537523,0.16666666666666666,None,LUDB_46,LUDB,christov2004
500,0.234,0.10027085801195769,0.16666666666666666,None,LUDB_47,LUDB,christov2004
500,0.174003,0.09067773319382989,0.16666666666666666,None,LUDB_48,LUDB,christov2004
500,0.209999,0.09286619722255417,0.16666666666666666,None,LUDB_49,LUDB,christov2004
500,0.259998,0.04719325419443162,0.16666666666666666,None,LUDB_50,LUDB,christov2004
500,0.174,0.042884811700445606,0.16666666666666666,None,LUDB_51,LUDB,christov2004
500,0.301003,0.38710559140095474,0.16666666666666666,None,LUDB_52,LUDB,christov2004
500,0.128,0.40452748848387743,0.16666666666666666,None,LUDB_53,LUDB,christov2004
500,0.132998,0.3802336112925501,0.16666666666666666,None,LUDB_54,LUDB,christov2004
500,0.151003,0.05661133671066659,0.16666666666666666,None,LUDB_55,LUDB,christov2004
500,0.168999,0.0201811850234263,0.16666666666666666,None,LUDB_56,LUDB,christov2004
500,0.119,0.25825998688367785,0.16666666666666666,None,LUDB_57,LUDB,christov2004
500,0.131002,0.02754025855643238,0.16666666666666666,None,LUDB_58,LUDB,christov2004
500,0.139994,0.11067044501762043,0.16666666666666666,None,LUDB_59,LUDB,christov2004
500,0.132,0.24177427455830613,0.16666666666666666,None,LUDB_60,LUDB,christov2004
500,0.247999,0.01664216966611113,0.16666666666666666,None,LUDB_61,LUDB,christov2004
500,0.256001,0.060744575238102,0.16666666666666666,None,LUDB_62,LUDB,christov2004
500,0.131997,0.0425165294089908,0.16666666666666666,None,LUDB_63,LUDB,christov2004
500,0.130001,0.02784893121677325,0.16666666666666666,None,LUDB_64,LUDB,christov2004
500,0.186,0.002777870391135756,0.16666666666666666,None,LUDB_65,LUDB,christov2004
500,0.210001,0.11455804319938712,0.16666666666666666,None,LUDB_66,LUDB,christov2004
500,0.150002,0.09100332098387501,0.16666666666666666,None,LUDB_67,LUDB,christov2004
500,0.16,0.3232598236987783,0.16666666666666666,None,LUDB_68,LUDB,christov2004
500,0.167,0.045279868853808414,0.16666666666666666,None,LUDB_69,LUDB,christov2004
500,0.380988,0.002585273746448297,0.16666666666666666,None,LUDB_70,LUDB,christov2004
500,0.243001,0.5247737893095852,0.16666666666666666,None,LUDB_71,LUDB,christov2004
500,0.162,0.23921952109935107,0.16666666666666666,None,LUDB_72,LUDB,christov2004
500,0.155001,0.06054774556838749,0.16666666666666666,None,LUDB_73,LUDB,christov2004
500,0.111998,0.39463383312933503,0.16666666666666666,None,LUDB_74,LUDB,christov2004
500,0.331999,0.41780454654588817,0.16666666666666666,None,LUDB_75,LUDB,christov2004
500,0.475526,0.036967184926696386,0.16666666666666666,None,LUDB_76,LUDB,christov2004
500,0.456001,0.03970498948650842,0.16666666666666666,None,LUDB_77,LUDB,christov2004
500,0.589001,0.05568789997482383,0.16666666666666666,None,LUDB_78,LUDB,christov2004
500,0.218999,0.5181619932637709,0.16666666666666666,None,LUDB_79,LUDB,christov2004
500,0.227999,0.053506099821374296,0.16666666666666666,None,LUDB_80,LUDB,christov2004
500,0.147998,0.041037364544248306,0.16666666666666666,None,LUDB_81,LUDB,christov2004
500,0.183,0.08318380673082086,0.16666666666666666,None,LUDB_82,LUDB,christov2004
500,0.201998,0.7428477267109621,0.16666666666666666,None,LUDB_83,LUDB,christov2004
500,0.172001,0.0043851276631305695,0.16666666666666666,None,LUDB_84,LUDB,christov2004
500,0.155005,0.018672996481035868,0.16666666666666666,None,LUDB_85,LUDB,christov2004
500,0.134998,0.011045773502388258,0.16666666666666666,None,LUDB_86,LUDB,christov2004
500,0.134998,0.003799422707865752,0.16666666666666666,None,LUDB_87,LUDB,christov2004
500,0.130971,0.0390307881988174,0.16666666666666666,None,LUDB_88,LUDB,christov2004
500,0.134016,0.01365583049237871,0.16666666666666666,None,LUDB_89,LUDB,christov2004
500,0.113032,0.2227901649003716,0.16666666666666666,None,LUDB_90,LUDB,christov2004
500,0.124997,0.014650618071641091,0.16666666666666666,None,LUDB_91,LUDB,christov2004
500,0.139998,0.0034902215611561545,0.16666666666666666,None,LUDB_92,LUDB,christov2004
500,0.134998,0.06718561204632714,0.16666666666666666,None,LUDB_93,LUDB,christov2004
500,0.140982,0.04060019162342796,0.16666666666666666,None,LUDB_94,LUDB,christov2004
500,0.107997,0.4267529988906455,0.16666666666666666,None,LUDB_95,LUDB,christov2004
500,0.158973,0.014456260950432245,0.16666666666666666,None,LUDB_96,LUDB,christov2004
500,0.133001,0.021612059132150776,0.16666666666666666,None,LUDB_97,LUDB,christov2004
500,0.184,0.057414169213970356,0.16666666666666666,None,LUDB_98,LUDB,christov2004
500,0.173,0.3070910252991192,0.16666666666666666,None,LUDB_99,LUDB,christov2004
500,0.201,0.008484587992821127,0.16666666666666666,None,LUDB_100,LUDB,christov2004
500,0.139999,0.016849288939914504,0.16666666666666666,None,LUDB_101,LUDB,christov2004
500,0.163989,0.048620982461079584,0.16666666666666666,None,LUDB_102,LUDB,christov2004
500,0.121999,0.12844061379569646,0.16666666666666666,None,LUDB_103,LUDB,christov2004
500,0.129033,0.048150956042157016,0.16666666666666666,None,LUDB_104,LUDB,christov2004
500,0.123016,0.2792559108182653,0.16666666666666666,None,LUDB_105,LUDB,christov2004
500,0.114998,0.0117835045469713,0.16666666666666666,None,LUDB_106,LUDB,christov2004
500,0.13104,0.008093461238678651,0.16666666666666666,None,LUDB_107,LUDB,christov2004
500,0.127966,0.013368817861083388,0.16666666666666666,None,LUDB_108,LUDB,christov2004
500,0.10001,0.20538705367382076,0.16666666666666666,None,LUDB_109,LUDB,christov2004
500,0.111006,0.014462148342005744,0.16666666666666666,None,LUDB_110,LUDB,christov2004
500,0.122005,0.08573503339942103,0.16666666666666666,None,LUDB_111,LUDB,christov2004
500,0.147,0.018696257635112883,0.16666666666666666,None,LUDB_112,LUDB,christov2004
500,0.145003,0.06349934297757882,0.16666666666666666,None,LUDB_113,LUDB,christov2004
500,0.113999,0.12068995417806914,0.16666666666666666,None,LUDB_114,LUDB,christov2004
500,0.176001,0.09349557423503778,0.16666666666666666,None,LUDB_115,LUDB,christov2004
500,0.211999,0.004782105424763672,0.16666666666666666,None,LUDB_116,LUDB,christov2004
500,0.190002,0.007244416123870808,0.16666666666666666,None,LUDB_117,LUDB,christov2004
500,0.221998,0.07312738524785399,0.16666666666666666,None,LUDB_118,LUDB,christov2004
500,0.139998,0.005901326999865637,0.16666666666666666,None,LUDB_119,LUDB,christov2004
500,0.140001,0.05638051329718339,0.16666666666666666,None,LUDB_120,LUDB,christov2004
500,0.167999,0.0011437668183343292,0.16666666666666666,None,LUDB_121,LUDB,christov2004
500,0.126042,0.043620845324907544,0.16666666666666666,None,LUDB_122,LUDB,christov2004
500,0.307,0.4067598008388859,0.16666666666666666,None,LUDB_123,LUDB,christov2004
500,0.306,0.00284757346918792,0.16666666666666666,None,LUDB_124,LUDB,christov2004
500,0.107999,0.5469315551035808,0.16666666666666666,None,LUDB_125,LUDB,christov2004
500,0.179978,0.043497471778859716,0.16666666666666666,None,LUDB_126,LUDB,christov2004
